# True label, Predicted label, Predicted Probability
0.000000	0.000000	0.076812
0.000000	0.000000	0.043675
0.000000	0.000000	0.154030
0.000000	0.000000	0.057159
0.000000	0.000000	0.053672
0.000000	0.000000	0.045811
0.000000	0.000000	0.070016
0.000000	0.000000	0.108783
0.000000	0.000000	0.051189
0.000000	0.000000	0.053672
0.000000	0.000000	0.051189
0.000000	0.000000	0.041634
0.000000	0.000000	0.052004
0.000000	0.000000	0.108783
0.000000	0.000000	0.042304
0.000000	0.000000	0.066830
0.000000	0.000000	0.053672
0.000000	0.000000	0.088144
0.000000	0.000000	0.042985
0.000000	0.000000	0.052004
0.000000	0.000000	0.090860
0.000000	0.000000	0.047290
0.000000	0.000000	0.045088
0.000000	0.000000	0.118861
0.000000	0.000000	0.120617
0.000000	0.000000	0.062792
0.000000	0.000000	0.064782
0.000000	0.000000	0.112056
0.000000	0.000000	0.055390
0.000000	0.000000	0.048815
0.000000	0.000000	0.127867
0.000000	0.000000	0.063780
0.000000	0.000000	0.127867
0.000000	0.000000	0.066830
0.000000	0.000000	0.056268
0.000000	0.000000	0.046545
0.000000	0.000000	0.048815
0.000000	0.000000	0.040325
0.000000	0.000000	0.090860
0.000000	0.000000	0.074482
0.000000	0.000000	0.072217
0.000000	0.000000	0.039055
0.000000	0.000000	0.058064
0.000000	0.000000	0.058064
0.000000	0.000000	0.050385
0.000000	0.000000	0.090860
0.000000	0.000000	0.067877
0.000000	0.000000	0.102488
0.000000	0.000000	0.060859
0.000000	0.000000	0.160657
0.000000	0.000000	0.059914
0.000000	0.000000	0.076812
1.000000	0.000000	0.044376
0.000000	0.000000	0.143484
0.000000	0.000000	0.047290
0.000000	0.000000	0.197275
1.000000	0.000000	0.048047
0.000000	0.000000	0.107178
1.000000	0.000000	0.380604
1.000000	0.000000	0.076812
0.000000	0.000000	0.059914
0.000000	0.000000	0.202605
0.000000	0.000000	0.052004
0.000000	0.000000	0.045811
0.000000	0.000000	0.075639
0.000000	0.000000	0.059914
0.000000	0.000000	0.064782
0.000000	0.000000	0.090860
0.000000	0.000000	0.075639
0.000000	0.000000	0.169848
0.000000	0.000000	0.239854
0.000000	0.000000	0.080433
1.000000	0.000000	0.194649
1.000000	0.000000	0.045088
0.000000	0.000000	0.126021
1.000000	0.000000	0.184413
0.000000	0.000000	0.063780
0.000000	0.000000	0.089493
0.000000	0.000000	0.118861
0.000000	0.000000	0.040975
0.000000	0.000000	0.039685
0.000000	0.000000	0.126021
0.000000	0.000000	0.072217
0.000000	0.000000	0.095074
0.000000	0.000000	0.181920
0.000000	0.000000	0.076812
0.000000	0.000000	0.102488
0.000000	0.000000	0.043675
0.000000	0.000000	0.051189
0.000000	0.000000	0.055390
0.000000	0.000000	0.230859
0.000000	0.000000	0.041634
1.000000	0.000000	0.058064
0.000000	0.000000	0.052004
0.000000	0.000000	0.115415
0.000000	0.000000	0.050385
0.000000	0.000000	0.048047
0.000000	0.000000	0.055390
0.000000	0.000000	0.062792
0.000000	0.000000	0.062792
0.000000	0.000000	0.039055
0.000000	0.000000	0.055390
0.000000	0.000000	0.080433
0.000000	0.000000	0.090860
0.000000	0.000000	0.126021
0.000000	0.000000	0.092246
0.000000	0.000000	0.135486
0.000000	0.000000	0.067877
0.000000	0.000000	0.061818
0.000000	0.000000	0.124197
0.000000	0.000000	0.127867
0.000000	0.000000	0.072217
0.000000	0.000000	0.057159
0.000000	0.000000	0.047290
0.000000	0.000000	0.042304
0.000000	0.000000	0.042985
0.000000	0.000000	0.089493
0.000000	0.000000	0.058064
0.000000	0.000000	0.039055
0.000000	0.000000	0.078002
0.000000	0.000000	0.064782
0.000000	0.000000	0.208042
0.000000	0.000000	0.073342
0.000000	0.000000	0.074482
1.000000	0.000000	0.084208
0.000000	0.000000	0.046545
0.000000	0.000000	0.063780
0.000000	0.000000	0.057159
0.000000	0.000000	0.074482
0.000000	0.000000	0.040325
0.000000	0.000000	0.063780
0.000000	0.000000	0.063780
0.000000	0.000000	0.051189
0.000000	0.000000	0.058064
0.000000	0.000000	0.074482
0.000000	0.000000	0.045811
0.000000	0.000000	0.089493
0.000000	0.000000	0.052004
0.000000	0.000000	0.088144
0.000000	0.000000	0.365021
0.000000	0.000000	0.040325
0.000000	0.000000	0.043675
0.000000	0.000000	0.205310
0.000000	0.000000	0.045811
0.000000	0.000000	0.042304
0.000000	0.000000	0.058064
0.000000	0.000000	0.062792
0.000000	0.000000	0.045088
0.000000	0.000000	0.054524
1.000000	1.000000	0.511551
0.000000	0.000000	0.051189
1.000000	0.000000	0.058064
0.000000	0.000000	0.089493
0.000000	0.000000	0.174599
0.000000	0.000000	0.045088
0.000000	0.000000	0.092246
0.000000	0.000000	0.051189
0.000000	0.000000	0.064782
0.000000	0.000000	0.043675
0.000000	0.000000	0.124197
0.000000	0.000000	0.056268
0.000000	0.000000	0.045811
0.000000	0.000000	0.156214
0.000000	0.000000	0.039685
0.000000	0.000000	0.045811
0.000000	0.000000	0.151871
0.000000	0.000000	0.078002
0.000000	0.000000	0.058064
0.000000	0.000000	0.081674
0.000000	0.000000	0.047290
0.000000	0.000000	0.053672
0.000000	0.000000	0.045088
0.000000	0.000000	0.034905
0.000000	0.000000	0.056268
0.000000	0.000000	0.066830
0.000000	0.000000	0.060859
0.000000	0.000000	0.072217
0.000000	0.000000	0.052004
0.000000	0.000000	0.070016
0.000000	0.000000	0.048047
0.000000	0.000000	0.073342
0.000000	0.000000	0.049594
0.000000	0.000000	0.088144
0.000000	0.000000	0.078002
0.000000	0.000000	0.089493
0.000000	0.000000	0.042985
0.000000	0.000000	0.053672
1.000000	0.000000	0.177013
0.000000	0.000000	0.112056
0.000000	0.000000	0.052004
0.000000	0.000000	0.102488
0.000000	0.000000	0.042304
0.000000	0.000000	0.112056
0.000000	0.000000	0.043675
0.000000	0.000000	0.060859
0.000000	0.000000	0.041634
0.000000	0.000000	0.075639
1.000000	0.000000	0.073342
0.000000	0.000000	0.115415
0.000000	0.000000	0.327336
0.000000	0.000000	0.036045
0.000000	0.000000	0.067877
0.000000	0.000000	0.062792
0.000000	0.000000	0.048047
0.000000	0.000000	0.040975
0.000000	0.000000	0.097980
0.000000	0.000000	0.066830
0.000000	0.000000	0.086814
0.000000	0.000000	0.060859
0.000000	0.000000	0.053672
0.000000	0.000000	0.051189
0.000000	0.000000	0.036045
0.000000	0.000000	0.127867
0.000000	0.000000	0.079209
0.000000	0.000000	0.096517
0.000000	0.000000	0.093650
0.000000	0.000000	0.060859
0.000000	0.000000	0.064782
0.000000	0.000000	0.062792
0.000000	0.000000	0.047290
0.000000	0.000000	0.037221
1.000000	0.000000	0.037221
0.000000	0.000000	0.047290
0.000000	0.000000	0.048815
0.000000	0.000000	0.096517
0.000000	0.000000	0.165201
1.000000	0.000000	0.139437
0.000000	0.000000	0.137450
1.000000	0.000000	0.036629
0.000000	0.000000	0.088144
0.000000	0.000000	0.047290
0.000000	0.000000	0.045088
0.000000	0.000000	0.065799
0.000000	0.000000	0.041634
0.000000	0.000000	0.037823
0.000000	0.000000	0.067877
0.000000	0.000000	0.039685
1.000000	0.000000	0.133546
0.000000	0.000000	0.052004
0.000000	0.000000	0.086814
0.000000	0.000000	0.065799
0.000000	0.000000	0.113725
0.000000	0.000000	0.063780
0.000000	0.000000	0.036045
0.000000	0.000000	0.093650
0.000000	0.000000	0.073342
0.000000	0.000000	0.042985
0.000000	0.000000	0.102488
0.000000	0.000000	0.052832
0.000000	0.000000	0.051189
1.000000	0.000000	0.051189
0.000000	0.000000	0.052832
1.000000	0.000000	0.081674
0.000000	0.000000	0.137450
0.000000	0.000000	0.147628
0.000000	0.000000	0.104031
0.000000	0.000000	0.110409
0.000000	0.000000	0.097980
0.000000	0.000000	0.088144
0.000000	0.000000	0.073342
0.000000	0.000000	0.045088
0.000000	0.000000	0.090860
0.000000	0.000000	0.108783
0.000000	0.000000	0.127867
0.000000	0.000000	0.070016
0.000000	0.000000	0.048815
0.000000	0.000000	0.078002
0.000000	0.000000	0.048815
0.000000	0.000000	0.078002
0.000000	0.000000	0.038434
0.000000	0.000000	0.058982
0.000000	0.000000	0.063780
0.000000	0.000000	0.110409
0.000000	0.000000	0.096517
0.000000	0.000000	0.090860
0.000000	0.000000	0.067877
0.000000	0.000000	0.133546
0.000000	0.000000	0.062792
0.000000	0.000000	0.249086
0.000000	0.000000	0.107178
0.000000	0.000000	0.053672
0.000000	0.000000	0.070016
0.000000	0.000000	0.127867
0.000000	0.000000	0.063780
0.000000	0.000000	0.036045
0.000000	0.000000	0.047290
0.000000	0.000000	0.042304
0.000000	0.000000	0.045811
0.000000	0.000000	0.169848
0.000000	0.000000	0.062792
0.000000	0.000000	0.071109
0.000000	0.000000	0.052004
0.000000	0.000000	0.051189
0.000000	0.000000	0.048815
0.000000	0.000000	0.135486
0.000000	0.000000	0.172211
0.000000	0.000000	0.177013
0.000000	0.000000	0.071109
1.000000	1.000000	0.511551
0.000000	0.000000	0.037221
0.000000	0.000000	0.090860
0.000000	0.000000	0.081674
0.000000	0.000000	0.052004
0.000000	0.000000	0.158422
0.000000	0.000000	0.058064
1.000000	0.000000	0.162916
0.000000	0.000000	0.072217
0.000000	0.000000	0.064782
0.000000	0.000000	0.127867
0.000000	0.000000	0.089493
0.000000	0.000000	0.074482
0.000000	0.000000	0.042985
0.000000	0.000000	0.060859
0.000000	0.000000	0.075639
0.000000	0.000000	0.066830
0.000000	0.000000	0.052832
0.000000	0.000000	0.082932
0.000000	0.000000	0.048047
0.000000	0.000000	0.045811
0.000000	0.000000	0.082932
0.000000	0.000000	0.051189
0.000000	0.000000	0.099463
0.000000	0.000000	0.051189
0.000000	0.000000	0.053672
0.000000	0.000000	0.118861
0.000000	0.000000	0.145544
0.000000	0.000000	0.045088
0.000000	0.000000	0.048047
0.000000	0.000000	0.086814
0.000000	0.000000	0.045811
0.000000	0.000000	0.040975
0.000000	0.000000	0.082932
0.000000	0.000000	0.050385
0.000000	0.000000	0.107178
0.000000	0.000000	0.040975
0.000000	0.000000	0.126021
0.000000	0.000000	0.074482
0.000000	0.000000	0.045811
0.000000	0.000000	0.049594
1.000000	0.000000	0.117127
0.000000	0.000000	0.126021
1.000000	0.000000	0.043675
1.000000	0.000000	0.147628
0.000000	0.000000	0.041634
0.000000	0.000000	0.054524
0.000000	0.000000	0.057159
1.000000	0.000000	0.096517
0.000000	0.000000	0.048815
0.000000	0.000000	0.039055
0.000000	0.000000	0.067877
0.000000	0.000000	0.160657
0.000000	0.000000	0.080433
0.000000	0.000000	0.428729
0.000000	0.000000	0.042985
0.000000	0.000000	0.072217
0.000000	0.000000	0.042304
0.000000	0.000000	0.042985
0.000000	0.000000	0.052004
0.000000	0.000000	0.059914
0.000000	0.000000	0.062792
0.000000	0.000000	0.071109
0.000000	0.000000	0.066830
0.000000	0.000000	0.048815
1.000000	0.000000	0.037221
0.000000	0.000000	0.075639
1.000000	1.000000	0.511551
0.000000	0.000000	0.053672
0.000000	0.000000	0.045088
0.000000	0.000000	0.058982
0.000000	0.000000	0.043675
0.000000	0.000000	0.137450
0.000000	0.000000	0.107178
0.000000	0.000000	0.078002
0.000000	0.000000	0.058064
0.000000	0.000000	0.042985
1.000000	0.000000	0.482401
0.000000	0.000000	0.047290
0.000000	0.000000	0.051189
0.000000	0.000000	0.079209
0.000000	0.000000	0.041634
0.000000	0.000000	0.081674
0.000000	0.000000	0.067877
0.000000	0.000000	0.096517
0.000000	0.000000	0.122396
0.000000	0.000000	0.056268
0.000000	0.000000	0.040975
0.000000	0.000000	0.062792
0.000000	0.000000	0.082932
0.000000	0.000000	0.052832
0.000000	0.000000	0.096517
1.000000	0.000000	0.059914
0.000000	0.000000	0.060859
0.000000	0.000000	0.051189
0.000000	0.000000	0.113725
0.000000	0.000000	0.131630
0.000000	0.000000	0.037221
0.000000	0.000000	0.074482
0.000000	0.000000	0.055390
0.000000	0.000000	0.151871
0.000000	0.000000	0.043675
0.000000	0.000000	0.044376
0.000000	0.000000	0.137450
0.000000	0.000000	0.058982
0.000000	0.000000	0.097980
0.000000	0.000000	0.042985
0.000000	0.000000	0.189478
0.000000	0.000000	0.126021
0.000000	0.000000	0.080433
0.000000	0.000000	0.316426
0.000000	0.000000	0.102488
0.000000	0.000000	0.040975
0.000000	0.000000	0.064782
0.000000	0.000000	0.048047
0.000000	0.000000	0.089493
0.000000	0.000000	0.058064
0.000000	0.000000	0.054524
0.000000	0.000000	0.097980
0.000000	0.000000	0.042985
0.000000	0.000000	0.057159
0.000000	0.000000	0.070016
0.000000	0.000000	0.288322
0.000000	0.000000	0.063780
0.000000	0.000000	0.090860
0.000000	0.000000	0.076812
0.000000	0.000000	0.050385
0.000000	0.000000	0.047290
0.000000	0.000000	0.079209
0.000000	0.000000	0.097980
0.000000	0.000000	0.074482
0.000000	0.000000	0.067877
0.000000	0.000000	0.092246
0.000000	0.000000	0.080433
0.000000	0.000000	0.061818
0.000000	0.000000	0.120617
0.000000	0.000000	0.062792
0.000000	0.000000	0.043675
1.000000	0.000000	0.088144
0.000000	0.000000	0.059914
0.000000	0.000000	0.058982
0.000000	0.000000	0.092246
0.000000	0.000000	0.113725
0.000000	0.000000	0.045088
0.000000	0.000000	0.156214
0.000000	0.000000	0.037221
0.000000	0.000000	0.131630
1.000000	0.000000	0.082932
1.000000	0.000000	0.099463
0.000000	0.000000	0.051189
0.000000	0.000000	0.172211
0.000000	0.000000	0.115415
0.000000	0.000000	0.085502
